timestamp,f1,f2,t1,h1,t2,h2,t3,h4,af,t4,wm,t5,h3,datetime
1593607461197,1.00,1.00,22.80,63.00,25.20,71.00,25.50,66.00,2.25,88.60,120.00,40.32,153.86,2020-07-01T13:44:21.197015
1593607463336,1.00,1.00,22.80,63.00,25.20,71.00,25.50,66.00,2.63,88.60,120.00,39.78,153.86,2020-07-01T13:44:23.336471
1593607465482,1.00,1.00,22.80,63.00,25.20,71.00,25.50,66.00,2.36,85.78,120.00,40.32,153.86,2020-07-01T13:44:25.482052
1593607467628,1.00,1.00,22.80,63.00,25.20,71.00,25.50,66.00,2.36,88.60,120.00,39.78,153.86,2020-07-01T13:44:27.628067
1593607469764,1.00,1.00,22.80,63.00,25.20,71.00,25.50,66.00,2.15,91.71,120.00,39.26,153.86,2020-07-01T13:44:29.764890
1593607471906,1.00,1.00,22.80,63.00,25.20,71.00,25.50,66.00,2.29,85.78,120.00,39.26,153.86,2020-07-01T13:44:31.906714
1593607474048,1.00,1.00,22.80,63.00,25.20,71.00,25.50,66.00,2.51,88.60,120.00,39.78,153.86,2020-07-01T13:44:34.048204
1593607476190,1.00,1.00,22.80,63.00,25.20,71.00,25.50,66.00,2.29,85.78,120.00,39.26,153.86,2020-07-01T13:44:36.190403
1593607478332,1.00,1.00,22.80,63.00,25.20,71.00,25.50,66.00,2.44,85.78,120.00,39.78,153.86,2020-07-01T13:44:38.332697
1593607480473,1.00,1.00,22.80,63.00,25.20,71.00,25.50,66.00,2.29,85.78,120.00,39.78,153.86,2020-07-01T13:44:40.473518
1593607482616,1.00,1.00,22.80,63.00,25.20,71.00,25.50,66.00,2.08,88.60,120.00,39.26,153.86,2020-07-01T13:44:42.616165
1593607484758,1.00,1.00,22.80,63.00,25.20,72.00,25.50,66.00,2.15,85.78,120.00,40.32,153.86,2020-07-01T13:44:44.758545
1593607486900,1.00,1.00,22.80,63.00,25.20,71.00,25.50,66.00,2.36,85.78,120.00,40.32,153.86,2020-07-01T13:44:46.900934
1593607489042,1.00,1.00,22.80,63.00,25.20,71.00,25.50,66.00,2.29,85.78,120.00,39.78,153.86,2020-07-01T13:44:49.042502
1593607491184,1.00,1.00,22.80,63.00,25.20,71.00,25.50,66.00,2.44,85.78,120.00,40.32,153.86,2020-07-01T13:44:51.184608
1593607493327,1.00,1.00,22.80,63.00,25.20,71.00,25.50,66.00,2.11,85.78,120.00,40.32,153.02,2020-07-01T13:44:53.327347
1593607495473,1.00,1.00,22.80,63.00,25.20,72.00,25.50,66.00,2.44,85.78,120.00,40.32,153.02,2020-07-01T13:44:55.473098
1593607497615,1.00,1.00,22.80,63.00,25.20,71.00,25.50,66.00,2.22,85.78,120.00,40.32,153.02,2020-07-01T13:44:57.615482
1593607499757,1.00,1.00,22.80,63.00,25.20,71.00,25.50,66.00,2.44,85.78,120.00,40.32,153.02,2020-07-01T13:44:59.757207
1593607501899,1.00,1.00,22.80,63.00,25.20,71.00,25.50,66.00,2.29,85.78,120.00,40.87,153.02,2020-07-01T13:45:01.899620
1593607504041,1.00,1.00,22.80,63.00,25.20,71.00,25.50,66.00,2.22,88.60,120.00,40.87,153.02,2020-07-01T13:45:04.041876
1593607506184,1.00,1.00,22.80,63.00,25.20,71.00,25.50,66.00,2.36,85.78,120.00,40.32,153.02,2020-07-01T13:45:06.184226
1593607508324,1.00,1.00,22.80,64.00,25.20,71.00,25.50,66.00,2.51,85.78,120.00,40.87,153.02,2020-07-01T13:45:08.324656
1593607510466,1.00,1.00,22.80,63.00,25.20,71.00,25.50,66.00,2.26,88.60,120.00,40.87,153.02,2020-07-01T13:45:10.466717
1593607512609,1.00,1.00,22.70,63.00,25.20,72.00,25.50,66.00,2.26,88.60,120.00,40.32,153.02,2020-07-01T13:45:12.609094
1593607514751,1.00,1.00,22.70,63.00,25.20,71.00,25.50,66.00,2.23,88.60,120.00,40.32,153.02,2020-07-01T13:45:14.751878
1593607516893,1.00,1.00,22.70,63.00,25.20,71.00,25.50,66.00,2.30,88.60,120.00,40.32,153.02,2020-07-01T13:45:16.893560
1593607519035,1.00,1.00,22.70,63.00,25.20,71.00,25.50,66.00,2.30,88.60,120.00,40.32,153.02,2020-07-01T13:45:19.035765
1593607521181,1.00,1.00,22.70,63.00,25.20,71.00,25.50,66.00,2.23,88.60,120.00,40.87,153.02,2020-07-01T13:45:21.181879
1593607523320,1.00,1.00,22.60,64.00,25.20,71.00,25.50,66.00,2.33,88.60,120.00,40.32,153.02,2020-07-01T13:45:23.320238
1593607525465,1.00,1.00,22.70,64.00,25.20,71.00,25.50,66.00,2.48,85.78,120.00,40.32,153.02,2020-07-01T13:45:25.465978
1593607527607,1.00,1.00,22.70,64.00,25.20,71.00,25.50,66.00,2.26,85.78,120.00,40.87,153.02,2020-07-01T13:45:27.607927
1593607529750,1.00,1.00,22.70,64.00,25.20,72.00,25.50,67.00,2.01,88.60,120.00,40.32,153.02,2020-07-01T13:45:29.750277
1593607531891,1.00,1.00,22.70,64.00,25.20,72.00,25.50,66.00,2.29,88.60,120.00,40.32,153.02,2020-07-01T13:45:31.891957
1593607534034,1.00,1.00,22.70,64.00,25.20,72.00,25.50,67.00,2.36,88.60,120.00,40.87,153.02,2020-07-01T13:45:34.034333
1593607536176,1.00,1.00,22.70,64.00,25.20,72.00,25.50,67.00,2.01,88.60,120.00,40.32,153.02,2020-07-01T13:45:36.176355
1593607538317,1.00,1.00,22.70,64.00,25.20,72.00,25.50,67.00,2.67,88.60,120.00,40.87,153.02,2020-07-01T13:45:38.317758
1593607540460,1.00,1.00,22.70,63.00,25.20,72.00,25.50,67.00,2.29,88.60,120.00,40.32,152.17,2020-07-01T13:45:40.460184
1593607542602,1.00,1.00,22.70,63.00,25.20,72.00,25.50,67.00,2.36,88.60,120.00,39.78,152.17,2020-07-01T13:45:42.602300
1593607544744,1.00,1.00,22.70,63.00,25.20,72.00,25.50,67.00,2.36,85.78,120.00,39.78,152.17,2020-07-01T13:45:44.744644
1593607546886,1.00,1.00,22.80,64.00,25.20,72.00,25.50,66.00,2.29,88.60,120.00,39.78,152.17,2020-07-01T13:45:46.886984
1593607549029,1.00,1.00,22.80,63.00,25.20,72.00,25.50,66.00,2.22,88.60,120.00,40.87,152.17,2020-07-01T13:45:49.029326
1593607551170,1.00,1.00,22.80,64.00,25.20,72.00,25.50,67.00,2.01,88.60,120.00,39.78,152.17,2020-07-01T13:45:51.170148
1593607553312,1.00,1.00,22.80,63.00,25.20,72.00,25.50,66.00,1.95,88.60,120.00,40.87,152.17,2020-07-01T13:45:53.312500
1593607555454,1.00,1.00,22.80,63.00,25.20,72.00,25.50,66.00,2.51,88.60,120.00,40.32,152.17,2020-07-01T13:45:55.454809
1593607557596,1.00,1.00,22.80,63.00,25.30,72.00,25.50,66.00,2.08,88.60,120.00,40.32,152.17,2020-07-01T13:45:57.596975
1593607559743,1.00,1.00,22.70,63.00,25.20,72.00,25.50,66.00,2.51,88.60,120.00,40.87,152.17,2020-07-01T13:45:59.743243
1593607561885,1.00,1.00,22.70,63.00,25.20,72.00,25.50,66.00,2.51,88.60,120.00,40.32,152.17,2020-07-01T13:46:01.885095
1593607564027,1.00,1.00,22.70,63.00,25.20,72.00,25.50,67.00,2.26,88.60,120.00,40.32,152.17,2020-07-01T13:46:04.027084
1593607566169,1.00,1.00,22.70,63.00,25.20,72.00,25.50,66.00,2.71,88.60,120.00,41.43,152.17,2020-07-01T13:46:06.169105
1593607568311,1.00,1.00,22.70,63.00,25.30,72.00,25.50,66.00,2.26,88.60,120.00,40.87,152.17,2020-07-01T13:46:08.311304
1593607570453,1.00,1.00,22.70,63.00,25.30,72.00,25.50,66.00,2.40,88.60,120.00,40.32,152.17,2020-07-01T13:46:10.453606
1593607572595,1.00,1.00,22.70,63.00,25.30,72.00,25.50,66.00,2.26,88.60,120.00,40.32,152.17,2020-07-01T13:46:12.595809
1593607574737,1.00,1.00,22.70,63.00,25.30,72.00,25.50,67.00,2.26,88.60,120.00,40.87,152.17,2020-07-01T13:46:14.737955
1593607576879,1.00,1.00,22.70,63.00,25.20,72.00,25.50,67.00,2.05,88.60,120.00,40.32,152.17,2020-07-01T13:46:16.879247
1593607579021,1.00,1.00,22.70,63.00,25.30,72.00,25.50,67.00,1.98,88.60,120.00,40.87,152.17,2020-07-01T13:46:19.021315
1593607581163,1.00,1.00,22.70,64.00,25.30,72.00,25.50,67.00,2.15,88.60,120.00,40.87,151.33,2020-07-01T13:46:21.163486
1593607583305,1.00,1.00,22.70,64.00,25.30,72.00,25.50,67.00,2.22,85.78,120.00,40.87,151.33,2020-07-01T13:46:23.305943
1593607585452,1.00,1.00,22.70,64.00,25.30,72.00,25.50,67.00,2.15,88.60,120.00,40.32,151.33,2020-07-01T13:46:25.452104
1593607587594,1.00,1.00,22.80,64.00,25.30,72.00,25.50,67.00,2.29,88.60,120.00,40.87,151.33,2020-07-01T13:46:27.594611
1593607589736,1.00,1.00,22.80,64.00,25.30,72.00,25.50,67.00,2.40,88.60,120.00,40.87,151.33,2020-07-01T13:46:29.736166
1593607591878,1.00,1.00,22.80,64.00,25.30,72.00,25.50,67.00,2.79,88.60,120.00,40.32,151.33,2020-07-01T13:46:31.878500
1593607594020,1.00,1.00,22.80,64.00,25.30,72.00,25.50,67.00,2.70,88.60,120.00,40.87,151.33,2020-07-01T13:46:34.020082
1593607596161,1.00,1.00,22.80,63.00,25.30,72.00,25.50,67.00,2.55,88.60,120.00,39.78,151.33,2020-07-01T13:46:36.161914
1593607598303,1.00,1.00,22.80,64.00,25.30,72.00,25.50,67.00,2.47,88.60,120.00,40.32,151.33,2020-07-01T13:46:38.303973
1593607600446,1.00,1.00,22.80,63.00,25.30,72.00,25.50,67.00,2.18,88.60,120.00,40.32,151.33,2020-07-01T13:46:40.446072
1593607602588,1.00,1.00,22.80,64.00,25.30,72.00,25.50,67.00,2.22,88.60,120.00,40.87,151.33,2020-07-01T13:46:42.588449
1593607604730,1.00,1.00,22.80,63.00,25.30,72.00,25.50,67.00,2.36,88.60,120.00,40.87,151.33,2020-07-01T13:46:44.730588
1593607606872,1.00,1.00,22.80,63.00,25.30,72.00,25.50,66.00,2.51,88.60,120.00,40.87,151.33,2020-07-01T13:46:46.872719
1593607609019,1.00,1.00,22.80,63.00,25.30,72.00,25.50,67.00,2.29,88.60,120.00,40.32,151.33,2020-07-01T13:46:49.019008
1593607611160,1.00,1.00,22.80,63.00,25.30,72.00,25.50,67.00,2.67,88.60,120.00,40.32,151.33,2020-07-01T13:46:51.160908
1593607613303,1.00,1.00,22.80,63.00,25.30,72.00,25.50,67.00,2.36,88.60,120.00,40.32,151.33,2020-07-01T13:46:53.303115
1593607615444,1.00,1.00,22.80,63.00,25.30,72.00,25.50,67.00,2.36,88.60,120.00,40.32,151.33,2020-07-01T13:46:55.444992
1593607617586,1.00,1.00,22.80,63.00,25.30,72.00,25.50,67.00,2.22,88.60,120.00,40.32,151.33,2020-07-01T13:46:57.586862
1593607619729,1.00,1.00,22.80,63.00,25.30,72.00,25.50,67.00,2.08,88.60,120.00,40.32,151.33,2020-07-01T13:46:59.729097
1593607621871,1.00,1.00,22.80,63.00,25.30,72.00,25.50,67.00,2.44,88.60,120.00,40.87,150.48,2020-07-01T13:47:01.871242
1593607624013,1.00,1.00,22.80,63.00,25.30,72.00,25.50,67.00,2.75,88.60,120.00,40.32,150.48,2020-07-01T13:47:04.013141
1593607626154,1.00,1.00,22.80,63.00,25.30,72.00,25.50,67.00,2.22,88.60,120.00,40.32,150.48,2020-07-01T13:47:06.154999
1593607628297,1.00,1.00,22.80,63.00,25.30,72.00,25.50,66.00,2.51,88.60,120.00,40.87,150.48,2020-07-01T13:47:08.297117
1593607630439,1.00,1.00,22.80,63.00,25.30,72.00,25.50,66.00,2.59,88.60,120.00,40.87,150.48,2020-07-01T13:47:10.439210
1593607632581,1.00,1.00,22.80,63.00,25.30,72.00,25.50,66.00,2.44,88.60,120.00,40.32,150.48,2020-07-01T13:47:12.581397
1593607634723,1.00,1.00,22.70,63.00,25.30,72.00,25.50,66.00,2.55,88.60,120.00,40.32,150.48,2020-07-01T13:47:14.723589
1593607636866,1.00,1.00,22.70,63.00,25.30,72.00,25.50,66.00,2.79,88.60,120.00,40.87,150.48,2020-07-01T13:47:16.866004
1593607639008,1.00,1.00,22.70,63.00,25.30,72.00,25.50,66.00,2.33,88.60,120.00,40.32,150.48,2020-07-01T13:47:19.008388
1593607641150,1.00,1.00,22.70,63.00,25.30,72.00,25.50,67.00,2.33,88.60,120.00,39.78,150.48,2020-07-01T13:47:21.150408
1593607643292,1.00,1.00,22.70,63.00,25.30,72.00,25.50,66.00,2.59,88.60,120.00,40.87,150.48,2020-07-01T13:47:23.292790
1593607645433,1.00,1.00,22.80,63.00,25.30,72.00,25.50,66.00,2.22,88.60,120.00,40.87,150.48,2020-07-01T13:47:25.433536
1593607647580,1.00,1.00,22.80,63.00,25.30,72.00,25.50,66.00,2.36,88.60,120.00,40.32,150.48,2020-07-01T13:47:27.580675
1593607649722,1.00,1.00,22.80,63.00,25.30,72.00,25.50,67.00,2.59,88.60,120.00,40.32,149.64,2020-07-01T13:47:29.722848
1593607651864,1.00,1.00,22.80,63.00,25.30,72.00,25.50,66.00,2.18,88.60,120.00,40.32,149.64,2020-07-01T13:47:31.864851
1593607654006,1.00,1.00,22.80,63.00,25.30,72.00,25.50,66.00,2.18,88.60,120.00,40.87,150.48,2020-07-01T13:47:34.006683
1593607656148,1.00,1.00,22.80,63.00,25.30,72.00,25.60,67.00,2.47,88.60,120.00,40.32,150.48,2020-07-01T13:47:36.148691
1593607658290,1.00,1.00,22.80,63.00,25.30,72.00,25.50,66.00,2.44,88.60,120.00,40.32,149.64,2020-07-01T13:47:38.290761
1593607660432,1.00,1.00,22.80,63.00,25.30,72.00,25.50,66.00,2.59,88.60,120.00,40.32,149.64,2020-07-01T13:47:40.432720
1593607662574,1.00,1.00,22.80,63.00,25.30,72.00,25.50,66.00,2.22,88.60,120.00,41.43,149.64,2020-07-01T13:47:42.574977
1593607664716,1.00,1.00,22.80,63.00,25.30,72.00,25.50,66.00,2.22,88.60,120.00,40.87,149.64,2020-07-01T13:47:44.716903
1593607666859,1.00,1.00,22.80,63.00,25.30,72.00,25.50,67.00,2.36,88.60,120.00,40.87,149.64,2020-07-01T13:47:46.859264
1593607669001,1.00,1.00,22.80,63.00,25.30,72.00,25.60,67.00,2.22,88.60,120.00,40.87,149.64,2020-07-01T13:47:49.001492
1593607671147,1.00,1.00,22.80,63.00,25.30,72.00,25.60,67.00,2.36,88.60,120.00,40.32,149.64,2020-07-01T13:47:51.147498
1593607673289,1.00,1.00,22.80,63.00,25.30,72.00,25.50,67.00,2.51,88.60,120.00,40.32,149.64,2020-07-01T13:47:53.289543
1593607675431,1.00,1.00,22.80,63.00,25.30,72.00,25.50,67.00,2.67,88.60,120.00,40.32,149.64,2020-07-01T13:47:55.431402
1593607677573,1.00,1.00,22.80,63.00,25.30,72.00,25.50,67.00,2.29,88.60,120.00,40.87,149.64,2020-07-01T13:47:57.573380
1593607679715,1.00,1.00,22.80,63.00,25.30,72.00,25.50,67.00,2.36,88.60,120.00,40.87,149.64,2020-07-01T13:47:59.715459
1593607681857,1.00,1.00,22.80,63.00,25.30,72.00,25.60,66.00,2.67,88.60,120.00,40.87,149.64,2020-07-01T13:48:01.857408
1593607683999,1.00,1.00,22.80,63.00,25.30,72.00,25.50,66.00,2.51,88.60,120.00,40.32,149.64,2020-07-01T13:48:03.999325
1593607686141,1.00,1.00,22.80,63.00,25.30,72.00,25.50,66.00,2.22,88.60,120.00,40.32,149.64,2020-07-01T13:48:06.141534
1593607688283,1.00,1.00,22.80,63.00,25.30,72.00,25.50,66.00,2.15,88.60,120.00,40.87,149.64,2020-07-01T13:48:08.283533
1593607690425,1.00,1.00,22.80,63.00,25.30,72.00,25.50,66.00,2.08,88.60,120.00,40.87,149.64,2020-07-01T13:48:10.425384
1593607692568,1.00,1.00,22.80,63.00,25.30,72.00,25.60,67.00,2.51,88.60,120.00,40.87,149.64,2020-07-01T13:48:12.568381
1593607694709,1.00,1.00,22.80,63.00,25.30,72.00,25.60,66.00,2.15,95.17,120.00,40.87,149.64,2020-07-01T13:48:14.709190
1593607696855,1.00,1.00,22.80,63.00,25.30,72.00,25.50,67.00,2.29,95.17,120.00,41.43,149.64,2020-07-01T13:48:16.855888
1593607698997,1.00,1.00,22.80,63.00,25.30,72.00,25.50,66.00,2.36,88.60,120.00,41.43,148.79,2020-07-01T13:48:18.997710
1593607701139,1.00,1.00,22.80,63.00,25.30,72.00,25.60,66.00,2.36,88.60,120.00,40.87,148.79,2020-07-01T13:48:21.139926
1593607703281,1.00,1.00,22.80,63.00,25.30,72.00,25.50,66.00,2.29,88.60,120.00,41.43,148.79,2020-07-01T13:48:23.281965
1593607705423,1.00,1.00,22.80,63.00,25.30,72.00,25.50,66.00,2.15,88.60,120.00,42.00,148.79,2020-07-01T13:48:25.423822
1593607707566,1.00,1.00,22.80,63.00,25.30,72.00,25.50,66.00,2.29,88.60,120.00,41.43,148.79,2020-07-01T13:48:27.566959
1593607709709,1.00,1.00,22.80,63.00,25.30,72.00,25.50,66.00,1.95,88.60,120.00,41.43,148.79,2020-07-01T13:48:29.709052
1593607711851,1.00,1.00,22.80,63.00,25.30,72.00,25.50,66.00,2.08,91.71,120.00,41.43,148.79,2020-07-01T13:48:31.851125
1593607713993,1.00,1.00,22.80,63.00,25.30,72.00,25.50,66.00,2.29,88.60,120.00,41.43,148.79,2020-07-01T13:48:33.993179
1593607716135,1.00,1.00,22.80,63.00,25.30,72.00,25.50,66.00,2.36,88.60,120.00,40.87,148.79,2020-07-01T13:48:36.135226
1593607718276,1.00,1.00,22.80,63.00,25.30,72.00,25.50,66.00,2.59,88.60,120.00,41.43,147.95,2020-07-01T13:48:38.276997
1593607720419,1.00,1.00,22.80,63.00,25.30,72.00,25.50,66.00,2.22,88.60,120.00,40.87,147.95,2020-07-01T13:48:40.419234
1593607722561,1.00,1.00,22.80,63.00,25.30,72.00,25.50,66.00,2.59,88.60,120.00,42.00,148.79,2020-07-01T13:48:42.561256
1593607724703,1.00,1.00,22.80,63.00,25.30,72.00,25.50,66.00,2.12,88.60,120.00,41.43,147.95,2020-07-01T13:48:44.703310
1593607726845,1.00,1.00,22.80,63.00,25.30,72.00,25.50,66.00,2.63,88.60,120.00,41.43,147.95,2020-07-01T13:48:46.845636
1593607728988,1.00,1.00,22.70,63.00,25.30,72.00,25.50,66.00,2.30,88.60,120.00,41.43,147.95,2020-07-01T13:48:48.988205
1593607731130,1.00,1.00,22.70,63.00,25.30,72.00,25.50,66.00,2.37,88.60,120.00,41.43,147.95,2020-07-01T13:48:51.130250
1593607733275,1.00,1.00,22.70,63.00,25.30,72.00,25.50,66.00,2.60,88.60,120.00,40.87,147.95,2020-07-01T13:48:53.275985
1593607735418,1.00,1.00,22.70,63.00,25.30,72.00,25.50,66.00,2.37,88.60,120.00,40.87,147.95,2020-07-01T13:48:55.418172
1593607737560,1.00,1.00,22.70,63.00,25.30,72.00,25.60,66.00,2.30,91.71,120.00,41.43,147.95,2020-07-01T13:48:57.560255
1593607739702,1.00,1.00,22.70,63.00,25.30,72.00,25.50,66.00,2.16,88.60,120.00,42.00,147.95,2020-07-01T13:48:59.702267
1593607741844,1.00,1.00,22.70,63.00,25.30,72.00,25.50,66.00,1.89,88.60,120.00,42.00,147.95,2020-07-01T13:49:01.844100
1593607743986,1.00,1.00,22.70,63.00,25.30,72.00,25.50,66.00,2.12,88.60,120.00,42.00,147.95,2020-07-01T13:49:03.986086
1593607746128,1.00,1.00,22.60,63.00,25.30,72.00,25.60,66.00,2.23,88.60,120.00,41.43,147.95,2020-07-01T13:49:06.128280
1593607748270,1.00,1.00,22.60,63.00,25.30,72.00,25.50,66.00,2.44,88.60,120.00,41.43,147.95,2020-07-01T13:49:08.270575
1593607750411,1.00,1.00,22.60,64.00,25.30,72.00,25.50,66.00,2.23,88.60,120.00,41.43,147.95,2020-07-01T13:49:10.411864
1593607752556,1.00,1.00,22.60,63.00,25.30,71.00,25.60,66.00,2.06,88.60,120.00,40.87,147.95,2020-07-01T13:49:12.556030
1593607754699,1.00,1.00,22.60,64.00,25.30,72.00,25.50,67.00,2.26,88.60,120.00,40.87,147.95,2020-07-01T13:49:14.699429
1593607756839,1.00,1.00,22.60,64.00,25.30,72.00,25.50,66.00,2.48,121.97,120.00,40.87,147.95,2020-07-01T13:49:16.839764
1593607758979,1.00,1.00,22.60,64.00,25.30,72.00,25.50,66.00,2.26,88.60,0.00,40.32,147.11,2020-07-01T13:49:18.979915
1593607761128,1.00,1.00,22.60,64.00,25.30,72.00,25.50,66.00,1.95,143.87,120.00,40.87,147.95,2020-07-01T13:49:21.128684
1593607763265,1.00,1.00,22.70,63.00,25.30,71.00,25.50,66.00,2.32,99.05,0.00,40.32,146.26,2020-07-01T13:49:23.265181
1593607765407,1.00,1.00,22.70,63.00,25.30,71.00,25.50,66.00,2.55,91.71,0.00,40.32,147.11,2020-07-01T13:49:25.407453
1593607767545,1.00,1.00,22.70,63.00,25.30,72.00,25.50,66.00,2.51,88.60,0.00,40.87,146.26,2020-07-01T13:49:27.545448
1593607769687,1.00,1.00,22.70,63.00,25.30,72.00,25.50,66.00,2.51,88.60,120.00,40.32,147.11,2020-07-01T13:49:29.687982
1593607771829,1.00,1.00,22.70,63.00,25.30,71.00,25.50,66.00,2.63,88.60,120.00,40.87,147.11,2020-07-01T13:49:31.829233
1593607773971,1.00,1.00,22.70,63.00,25.30,71.00,25.50,66.00,2.59,91.71,120.00,40.87,147.11,2020-07-01T13:49:33.971996
1593607776115,1.00,1.00,22.70,63.00,25.30,71.00,25.50,66.00,2.63,91.71,120.00,40.87,147.11,2020-07-01T13:49:36.115332
1593607778253,1.00,1.00,22.70,63.00,25.30,71.00,25.50,66.00,2.26,88.60,120.00,40.32,147.11,2020-07-01T13:49:38.253217
1593607780402,1.00,1.00,22.70,63.00,25.30,71.00,25.50,66.00,2.40,114.62,120.00,40.32,147.11,2020-07-01T13:49:40.402208
1593607782539,1.00,1.00,22.70,63.00,25.30,71.00,25.50,65.00,2.75,88.60,0.00,40.32,146.26,2020-07-01T13:49:42.539469
1593607784681,1.00,1.00,22.70,63.00,25.30,71.00,25.50,65.00,2.48,88.60,120.00,40.32,147.11,2020-07-01T13:49:44.681249
1593607786823,1.00,1.00,22.70,63.00,25.30,71.00,25.50,65.00,2.48,88.60,120.00,40.32,147.11,2020-07-01T13:49:46.823333
1593607788965,1.00,1.00,22.70,63.00,25.30,71.00,25.50,65.00,2.55,88.60,120.00,39.78,147.11,2020-07-01T13:49:48.965569
1593607791111,1.00,1.00,22.70,63.00,25.30,71.00,25.50,65.00,2.40,85.78,120.00,39.78,146.26,2020-07-01T13:49:51.111873
1593607793253,1.00,1.00,22.70,63.00,25.30,71.00,25.50,65.00,2.40,88.60,120.00,40.87,146.26,2020-07-01T13:49:53.253589
1593607795395,1.00,1.00,22.70,64.00,25.30,71.00,25.50,65.00,2.33,85.78,120.00,40.32,146.26,2020-07-01T13:49:55.395826
1593607797537,1.00,1.00,22.70,64.00,25.30,71.00,25.50,65.00,2.48,85.78,120.00,40.32,146.26,2020-07-01T13:49:57.537595
1593607799679,1.00,1.00,22.70,64.00,25.20,71.00,25.50,66.00,2.40,88.60,120.00,39.78,146.26,2020-07-01T13:49:59.679684
1593607801821,1.00,1.00,22.70,64.00,25.20,71.00,25.50,66.00,2.79,85.78,120.00,40.32,146.26,2020-07-01T13:50:01.821724
1593607803964,1.00,1.00,22.70,64.00,25.20,71.00,25.50,66.00,2.71,85.78,120.00,39.78,146.26,2020-07-01T13:50:03.964103
1593607806106,1.00,1.00,22.70,64.00,25.20,71.00,25.50,66.00,2.63,85.78,120.00,39.78,146.26,2020-07-01T13:50:06.106504
1593607808248,1.00,1.00,22.70,64.00,25.20,71.00,25.50,65.00,2.48,85.78,120.00,39.78,146.26,2020-07-01T13:50:08.248676
1593607810390,1.00,1.00,22.70,64.00,25.20,71.00,25.50,65.00,2.36,85.78,120.00,40.32,146.26,2020-07-01T13:50:10.390780
1593607812532,1.00,1.00,22.70,64.00,25.20,71.00,25.50,65.00,2.08,85.78,120.00,39.78,146.26,2020-07-01T13:50:12.532889
1593607814673,1.00,1.00,22.70,64.00,25.20,71.00,25.50,65.00,2.08,85.78,120.00,40.32,146.26,2020-07-01T13:50:14.673808
1593607816816,1.00,1.00,22.70,64.00,25.20,71.00,25.50,66.00,2.01,85.78,120.00,40.32,146.26,2020-07-01T13:50:16.816073
1593607818958,1.00,1.00,22.70,64.00,25.20,71.00,25.50,66.00,2.22,85.78,120.00,39.78,146.26,2020-07-01T13:50:18.958345
1593607821100,1.00,1.00,22.80,64.00,25.20,71.00,25.50,66.00,2.44,85.78,120.00,39.78,146.26,2020-07-01T13:50:21.100449
1593607823246,1.00,1.00,22.80,63.00,25.20,71.00,25.50,66.00,2.08,85.78,120.00,39.78,145.42,2020-07-01T13:50:23.246346
1593607825388,1.00,1.00,22.80,63.00,25.20,71.00,25.50,66.00,2.22,85.78,120.00,40.32,145.42,2020-07-01T13:50:25.388944
1593607827530,1.00,1.00,22.80,63.00,25.20,71.00,25.50,66.00,2.29,88.60,120.00,40.32,145.42,2020-07-01T13:50:27.530877
1593607829672,1.00,1.00,22.80,63.00,25.20,71.00,25.50,66.00,2.29,85.78,120.00,40.32,145.42,2020-07-01T13:50:29.672545
1593607831815,1.00,1.00,22.70,63.00,25.20,71.00,25.50,66.00,2.36,85.78,120.00,40.32,145.42,2020-07-01T13:50:31.815979
1593607833956,1.00,1.00,22.70,63.00,25.30,71.00,25.50,66.00,1.95,85.78,120.00,40.32,145.42,2020-07-01T13:50:33.956807
1593607836100,1.00,1.00,22.70,63.00,25.20,71.00,25.50,66.00,2.15,85.78,120.00,40.32,145.42,2020-07-01T13:50:36.100387
1593607838242,1.00,1.00,22.70,63.00,25.20,71.00,25.50,66.00,2.19,85.78,120.00,40.32,145.42,2020-07-01T13:50:38.242107
1593607840384,1.00,1.00,22.70,63.00,25.20,71.00,25.50,66.00,2.05,85.78,120.00,39.78,145.42,2020-07-01T13:50:40.384089
1593607842526,1.00,1.00,22.70,63.00,25.20,71.00,25.50,66.00,1.92,85.78,120.00,40.32,145.42,2020-07-01T13:50:42.526226
1593607844668,1.00,1.00,22.70,63.00,25.20,71.00,25.50,66.00,2.19,85.78,120.00,40.32,145.42,2020-07-01T13:50:44.668635
1593607846809,1.00,1.00,22.70,63.00,25.20,71.00,25.50,66.00,2.08,88.60,120.00,39.78,145.42,2020-07-01T13:50:46.809311
1593607848951,1.00,1.00,22.70,63.00,25.20,71.00,25.50,66.00,2.22,88.60,120.00,39.78,145.42,2020-07-01T13:50:48.951564
1593607851093,1.00,1.00,22.70,63.00,25.20,71.00,25.50,66.00,2.29,85.78,120.00,40.32,145.42,2020-07-01T13:50:51.093829
1593607853236,1.00,1.00,22.70,64.00,25.20,71.00,25.50,66.00,2.67,88.60,120.00,40.32,145.42,2020-07-01T13:50:53.236022
1593607855378,1.00,1.00,22.70,64.00,25.20,71.00,25.50,66.00,2.44,88.60,120.00,40.32,144.57,2020-07-01T13:50:55.378189
1593607857520,1.00,1.00,22.70,64.00,25.20,71.00,25.50,66.00,2.22,88.60,120.00,40.32,144.57,2020-07-01T13:50:57.520372
1593607859666,1.00,1.00,22.70,64.00,25.20,71.00,25.50,66.00,2.29,88.60,120.00,39.78,144.57,2020-07-01T13:50:59.666470
1593607861808,1.00,1.00,22.80,64.00,25.20,71.00,25.50,66.00,2.08,88.60,120.00,40.87,144.57,2020-07-01T13:51:01.808722
