timestamp,f1,f2,t1,h1,t2,h2,t3,h4,af,t4,wm,t5,h3,datetime
1593611186487,1.00,1.00,23.30,60.00,27.00,92.00,27.20,86.00,1.87,88.60,120.00,43.19,108.26,2020-07-01T14:46:26.487531
1593611188632,1.00,1.00,23.30,60.00,27.00,92.00,27.20,86.00,1.75,88.60,120.00,43.80,108.26,2020-07-01T14:46:28.632544
1593611190774,1.00,1.00,23.20,60.00,27.00,92.00,27.20,86.00,1.63,88.60,120.00,43.80,108.26,2020-07-01T14:46:30.774418
1593611192915,1.00,1.00,23.20,61.00,27.00,92.00,27.20,86.00,1.69,88.60,120.00,43.80,108.26,2020-07-01T14:46:32.915381
1593611195057,1.00,1.00,23.30,61.00,27.00,92.00,27.20,86.00,1.78,88.60,120.00,43.80,108.26,2020-07-01T14:46:35.057610
1593611197199,1.00,1.00,23.30,61.00,27.00,92.00,27.20,86.00,1.84,88.60,120.00,43.80,108.26,2020-07-01T14:46:37.199985
1593611199345,1.00,1.00,23.30,61.00,27.00,92.00,27.20,86.00,1.75,88.60,120.00,44.42,108.26,2020-07-01T14:46:39.345098
1593611201487,1.00,1.00,23.30,61.00,27.00,92.00,27.20,86.00,1.81,88.60,120.00,43.80,107.42,2020-07-01T14:46:41.487766
1593611203629,1.00,1.00,23.30,61.00,27.00,92.00,27.20,86.00,1.57,88.60,120.00,43.80,107.42,2020-07-01T14:46:43.629152
1593611205771,1.00,1.00,23.30,60.00,27.00,92.00,27.20,86.00,1.63,88.60,120.00,43.80,107.42,2020-07-01T14:46:45.771818
1593611207914,1.00,1.00,23.30,60.00,27.00,92.00,27.20,86.00,1.75,88.60,120.00,43.80,107.42,2020-07-01T14:46:47.914460
1593611210060,1.00,1.00,23.30,60.00,27.00,92.00,27.20,86.00,1.72,88.60,120.00,43.80,106.57,2020-07-01T14:46:50.060943
1593611212200,1.00,1.00,23.30,60.00,27.00,92.00,27.20,86.00,1.66,95.17,120.00,43.19,107.42,2020-07-01T14:46:52.200250
1593611214342,1.00,1.00,23.30,60.00,27.00,92.00,27.20,86.00,1.66,88.60,120.00,43.80,106.57,2020-07-01T14:46:54.342280
1593611216482,1.00,1.00,23.30,60.00,27.00,92.00,27.20,86.00,1.66,88.60,120.00,43.80,106.57,2020-07-01T14:46:56.482771
1593611218627,1.00,1.00,23.30,60.00,27.00,92.00,27.20,86.00,1.66,88.60,120.00,43.19,106.57,2020-07-01T14:46:58.627455
1593611220766,1.00,1.00,23.30,60.00,27.00,92.00,27.20,86.00,1.72,91.71,120.00,43.19,106.57,2020-07-01T14:47:00.766689
1593611222909,1.00,1.00,23.30,60.00,27.00,92.00,27.20,86.00,1.63,88.60,120.00,43.80,105.73,2020-07-01T14:47:02.909421
1593611225051,1.00,1.00,23.30,60.00,27.00,92.00,27.20,86.00,1.97,88.60,120.00,43.19,106.57,2020-07-01T14:47:05.051854
1593611227192,1.00,1.00,23.30,60.00,27.00,92.00,27.20,86.00,1.78,88.60,120.00,43.19,106.57,2020-07-01T14:47:07.192533
1593611229335,1.00,1.00,23.30,60.00,27.00,92.00,27.20,86.00,1.72,88.60,120.00,43.19,106.57,2020-07-01T14:47:09.335047
1593611231477,1.00,1.00,23.30,60.00,27.00,92.00,27.20,86.00,1.78,88.60,120.00,43.19,106.57,2020-07-01T14:47:11.477972
1593611233620,1.00,1.00,23.30,60.00,27.00,92.00,27.20,86.00,1.78,88.60,120.00,43.19,106.57,2020-07-01T14:47:13.620253
1593611235762,1.00,1.00,23.30,60.00,27.00,92.00,27.20,86.00,1.78,88.60,120.00,42.59,105.73,2020-07-01T14:47:15.762694
1593611237902,1.00,1.00,23.30,60.00,27.00,92.00,27.20,86.00,1.75,91.71,120.00,42.00,105.73,2020-07-01T14:47:17.902733
1593611240049,1.00,1.00,23.30,60.00,27.00,92.00,27.20,86.00,1.81,91.71,120.00,42.59,105.73,2020-07-01T14:47:20.049708
1593611242196,1.00,1.00,23.30,60.00,27.00,92.00,27.20,86.00,1.81,121.97,120.00,42.00,106.57,2020-07-01T14:47:22.196206
1593611244336,1.00,1.00,23.30,60.00,27.00,92.00,27.20,86.00,1.72,88.60,0.00,41.43,105.73,2020-07-01T14:47:24.336507
1593611246475,1.00,1.00,23.30,60.00,27.00,92.00,27.20,86.00,1.57,88.60,120.00,42.00,105.73,2020-07-01T14:47:26.475060
1593611248619,1.00,1.00,23.30,60.00,27.00,92.00,27.20,86.00,1.63,88.60,120.00,42.00,105.73,2020-07-01T14:47:28.619763
1593611250759,1.00,1.00,23.30,60.00,27.00,92.00,27.20,86.00,1.63,88.60,120.00,41.43,105.73,2020-07-01T14:47:30.759647
1593611252902,1.00,1.00,23.30,60.00,27.00,92.00,27.20,86.00,1.63,91.71,120.00,42.00,105.73,2020-07-01T14:47:32.902230
1593611255046,1.00,1.00,23.30,60.00,27.00,92.00,27.20,86.00,1.63,88.60,120.00,42.00,105.73,2020-07-01T14:47:35.046942
1593611257185,1.00,1.00,23.30,60.00,27.00,92.00,27.20,86.00,1.81,88.60,120.00,41.43,104.89,2020-07-01T14:47:37.185138
1593611259327,1.00,1.00,23.30,60.00,27.00,91.00,27.20,86.00,1.78,95.17,120.00,41.43,105.73,2020-07-01T14:47:39.327965
1593611261473,1.00,1.00,23.20,60.00,27.00,91.00,27.20,86.00,1.72,88.60,120.00,42.00,104.89,2020-07-01T14:47:41.473290
1593611263614,1.00,1.00,23.20,60.00,27.00,91.00,27.20,85.00,1.72,88.60,120.00,42.00,104.89,2020-07-01T14:47:43.614932
1593611265756,1.00,1.00,23.20,61.00,27.00,91.00,27.20,85.00,1.81,88.60,120.00,42.00,104.89,2020-07-01T14:47:45.756479
1593611267897,1.00,1.00,23.20,61.00,27.00,91.00,27.20,85.00,1.75,88.60,120.00,42.00,104.04,2020-07-01T14:47:47.897783
1593611270040,1.00,1.00,23.20,61.00,27.00,91.00,27.20,86.00,1.69,91.71,120.00,41.43,104.04,2020-07-01T14:47:50.040232
1593611272182,1.00,1.00,23.20,61.00,27.00,91.00,27.20,85.00,1.81,88.60,120.00,41.43,104.04,2020-07-01T14:47:52.182490
1593611274325,1.00,1.00,23.20,61.00,27.00,91.00,27.20,86.00,1.75,88.60,120.00,41.43,104.04,2020-07-01T14:47:54.325256
1593611276466,1.00,1.00,23.20,61.00,27.00,91.00,27.20,85.00,1.69,88.60,120.00,42.00,104.04,2020-07-01T14:47:56.466757
1593611278609,1.00,1.00,23.20,61.00,27.00,91.00,27.20,86.00,1.75,88.60,120.00,41.43,104.04,2020-07-01T14:47:58.609190
1593611280755,1.00,1.00,23.20,61.00,27.00,91.00,27.20,85.00,1.63,88.60,120.00,40.87,104.04,2020-07-01T14:48:00.755244
1593611282898,1.00,1.00,23.20,61.00,27.00,91.00,27.20,86.00,1.81,88.60,120.00,41.43,104.04,2020-07-01T14:48:02.898364
1593611285039,1.00,1.00,23.20,61.00,27.00,91.00,27.20,85.00,1.81,88.60,120.00,41.43,104.04,2020-07-01T14:48:05.039972
1593611287181,1.00,1.00,23.20,61.00,27.00,91.00,27.20,86.00,1.75,91.71,120.00,41.43,103.20,2020-07-01T14:48:07.181944
1593611289320,1.00,1.00,23.20,61.00,27.00,91.00,27.20,85.00,1.81,88.60,120.00,41.43,103.20,2020-07-01T14:48:09.320829
1593611291464,1.00,1.00,23.20,61.00,26.90,91.00,27.20,86.00,1.87,91.71,120.00,42.00,103.20,2020-07-01T14:48:11.464153
1593611293607,1.00,1.00,23.20,61.00,27.00,91.00,27.20,86.00,1.69,88.60,120.00,42.00,103.20,2020-07-01T14:48:13.607961
1593611295750,1.00,1.00,23.20,61.00,27.00,91.00,27.20,86.00,1.69,91.71,120.00,42.00,102.35,2020-07-01T14:48:15.750386
1593611297892,1.00,1.00,23.20,61.00,27.00,91.00,27.20,85.00,1.75,88.60,120.00,41.43,103.20,2020-07-01T14:48:17.892687
1593611300031,1.00,1.00,23.20,61.00,27.00,91.00,27.20,86.00,1.75,91.71,120.00,41.43,103.20,2020-07-01T14:48:20.031553
1593611302177,1.00,1.00,23.20,61.00,26.90,91.00,27.20,86.00,1.57,143.87,120.00,42.00,103.20,2020-07-01T14:48:22.177842
1593611304320,1.00,1.00,23.20,61.00,26.90,91.00,27.20,85.00,2.00,91.71,0.00,41.43,101.51,2020-07-01T14:48:24.320382
1593611306458,1.00,1.00,23.20,61.00,26.90,91.00,27.20,86.00,1.90,95.17,0.00,41.43,101.51,2020-07-01T14:48:26.458954
1593611308596,1.00,1.00,23.20,61.00,26.90,91.00,27.20,85.00,1.87,91.71,0.00,41.43,101.51,2020-07-01T14:48:28.596671
1593611310740,1.00,1.00,23.20,61.00,26.90,91.00,27.20,86.00,1.81,88.60,0.00,40.87,101.51,2020-07-01T14:48:30.740112
1593611312881,1.00,1.00,23.20,61.00,26.90,91.00,27.20,85.00,1.75,103.47,120.00,40.87,102.35,2020-07-01T14:48:32.881613
1593611315022,1.00,1.00,23.20,61.00,26.90,91.00,27.20,85.00,2.00,88.60,0.00,40.32,101.51,2020-07-01T14:48:35.022071
1593611317167,1.00,1.00,23.20,61.00,26.90,91.00,27.20,85.00,1.63,88.60,120.00,40.87,101.51,2020-07-01T14:48:37.167086
1593611319308,1.00,1.00,23.20,61.00,26.90,91.00,27.20,85.00,1.75,88.60,120.00,40.87,102.35,2020-07-01T14:48:39.308904
1593611321451,1.00,1.00,23.20,61.00,26.90,91.00,27.20,85.00,1.81,88.60,120.00,40.32,101.51,2020-07-01T14:48:41.451767
1593611323593,1.00,1.00,23.20,61.00,26.90,91.00,27.20,85.00,1.75,88.60,120.00,40.32,102.35,2020-07-01T14:48:43.593025
1593611325736,1.00,1.00,23.20,61.00,26.90,91.00,27.20,84.00,1.75,88.60,120.00,40.32,102.35,2020-07-01T14:48:45.736540
1593611327878,1.00,1.00,23.20,61.00,26.90,90.00,27.20,84.00,1.69,88.60,120.00,40.32,101.51,2020-07-01T14:48:47.878796
1593611330018,1.00,1.00,23.20,61.00,26.90,90.00,27.20,84.00,1.94,88.60,120.00,39.78,101.51,2020-07-01T14:48:50.018236
1593611332163,1.00,1.00,23.20,61.00,26.90,90.00,27.20,84.00,1.72,88.60,120.00,39.26,101.51,2020-07-01T14:48:52.163637
1593611334303,1.00,1.00,23.20,61.00,26.90,90.00,27.20,84.00,1.69,88.60,120.00,39.78,101.51,2020-07-01T14:48:54.303883
1593611336444,1.00,1.00,23.20,61.00,26.90,90.00,27.20,83.00,1.72,88.60,120.00,39.78,101.51,2020-07-01T14:48:56.444527
1593611338589,1.00,1.00,23.20,60.00,26.90,90.00,27.20,83.00,1.72,88.60,120.00,39.78,101.51,2020-07-01T14:48:58.589001
1593611340730,1.00,1.00,23.20,60.00,26.90,90.00,27.20,83.00,1.66,88.60,120.00,39.78,101.51,2020-07-01T14:49:00.730279
1593611342872,1.00,1.00,23.20,60.00,26.90,89.00,27.20,83.00,1.84,88.60,120.00,39.78,100.66,2020-07-01T14:49:02.872514
1593611345014,1.00,1.00,23.20,60.00,26.90,89.00,27.20,83.00,1.78,88.60,120.00,40.32,100.66,2020-07-01T14:49:05.014852
1593611347158,1.00,1.00,23.20,60.00,26.90,89.00,27.10,83.00,1.60,88.60,120.00,39.78,100.66,2020-07-01T14:49:07.158623
1593611349299,1.00,1.00,23.20,60.00,26.90,89.00,27.10,83.00,1.87,88.60,120.00,39.78,100.66,2020-07-01T14:49:09.299323
1593611351445,1.00,1.00,23.20,61.00,26.90,89.00,27.10,83.00,1.69,88.60,120.00,40.32,100.66,2020-07-01T14:49:11.445023
1593611353587,1.00,1.00,23.20,61.00,26.90,89.00,27.10,83.00,1.75,88.60,120.00,40.32,100.66,2020-07-01T14:49:13.587629
1593611355726,1.00,1.00,23.20,61.00,26.90,89.00,27.10,83.00,1.81,88.60,120.00,40.32,100.66,2020-07-01T14:49:15.726273
1593611357869,1.00,1.00,23.20,61.00,26.90,89.00,27.10,83.00,1.75,88.60,120.00,39.78,100.66,2020-07-01T14:49:17.869351
1593611360010,1.00,1.00,23.20,61.00,26.90,89.00,27.10,83.00,2.00,88.60,120.00,40.32,99.82,2020-07-01T14:49:20.010879
1593611362155,1.00,1.00,23.20,61.00,26.90,89.00,27.10,83.00,2.00,88.60,120.00,39.26,99.82,2020-07-01T14:49:22.155126
1593611364296,1.00,1.00,23.20,61.00,26.90,89.00,27.10,83.00,1.63,88.60,120.00,39.78,99.82,2020-07-01T14:49:24.296865
1593611366433,1.00,1.00,23.20,61.00,26.90,89.00,27.10,83.00,1.87,88.60,120.00,39.78,99.82,2020-07-01T14:49:26.433176
1593611368575,1.00,1.00,23.20,61.00,26.90,89.00,27.10,83.00,1.75,88.60,120.00,39.78,99.82,2020-07-01T14:49:28.575035
1593611370718,1.00,1.00,23.20,61.00,26.90,89.00,27.10,83.00,1.87,88.60,120.00,39.78,99.82,2020-07-01T14:49:30.718362
1593611372861,1.00,1.00,23.20,61.00,26.90,89.00,27.10,83.00,1.75,88.60,120.00,40.32,99.82,2020-07-01T14:49:32.861604
1593611375003,1.00,1.00,23.20,61.00,26.90,89.00,27.10,83.00,1.75,88.60,120.00,39.78,98.97,2020-07-01T14:49:35.003385
1593611377139,1.00,1.00,23.20,61.00,26.90,89.00,27.10,84.00,1.69,88.60,120.00,39.78,98.97,2020-07-01T14:49:37.139405
1593611379285,1.00,1.00,23.20,61.00,26.90,89.00,27.10,83.00,1.81,88.60,120.00,40.32,98.97,2020-07-01T14:49:39.285763
1593611381427,1.00,1.00,23.20,61.00,26.90,90.00,27.10,83.00,1.69,88.60,120.00,39.78,98.97,2020-07-01T14:49:41.427799
1593611383570,1.00,1.00,23.20,61.00,26.90,90.00,27.10,83.00,1.78,88.60,120.00,40.32,98.97,2020-07-01T14:49:43.570283
1593611385707,1.00,1.00,23.20,61.00,26.90,90.00,27.10,83.00,1.66,198.87,120.00,39.78,98.97,2020-07-01T14:49:45.707251
1593611387848,1.00,1.00,23.20,60.00,26.90,90.00,27.10,83.00,1.87,88.60,0.00,39.78,97.29,2020-07-01T14:49:47.848925
1593611389989,1.00,1.00,23.30,60.00,26.90,89.00,27.10,83.00,1.72,91.71,120.00,40.32,98.13,2020-07-01T14:49:49.989738
1593611392131,1.00,1.00,23.30,60.00,26.90,89.00,27.10,83.00,1.90,95.17,120.00,40.32,97.29,2020-07-01T14:49:52.131999
1593611394270,1.00,1.00,23.30,60.00,26.90,90.00,27.10,83.00,1.66,95.17,120.00,39.78,97.29,2020-07-01T14:49:54.270899
1593611396415,1.00,1.00,23.30,60.00,26.90,90.00,27.10,84.00,1.78,91.71,120.00,40.32,97.29,2020-07-01T14:49:56.415084
1593611398555,1.00,1.00,23.30,60.00,26.90,90.00,27.10,83.00,1.66,91.71,120.00,40.32,97.29,2020-07-01T14:49:58.555169
1593611400697,1.00,1.00,23.30,60.00,26.80,90.00,27.10,83.00,1.72,88.60,120.00,39.78,97.29,2020-07-01T14:50:00.697130
1593611402838,1.00,1.00,23.30,60.00,26.80,90.00,27.10,84.00,1.78,91.71,120.00,39.78,96.44,2020-07-01T14:50:02.838701
1593611404977,1.00,1.00,23.30,60.00,26.90,90.00,27.10,83.00,1.63,91.71,120.00,39.78,96.44,2020-07-01T14:50:04.977014
1593611407119,1.00,1.00,23.30,60.00,26.90,89.00,27.10,83.00,1.75,91.71,120.00,40.32,96.44,2020-07-01T14:50:07.119450
1593611409261,1.00,1.00,23.30,60.00,26.80,89.00,27.10,83.00,1.75,91.71,120.00,39.78,96.44,2020-07-01T14:50:09.261560
1593611411403,1.00,1.00,23.30,60.00,26.80,89.00,27.10,83.00,1.63,91.71,120.00,40.32,95.60,2020-07-01T14:50:11.403225
1593611413545,1.00,1.00,23.30,60.00,26.90,89.00,27.10,83.00,1.75,91.71,120.00,40.32,95.60,2020-07-01T14:50:13.545031
1593611415683,1.00,1.00,23.30,60.00,26.80,89.00,27.10,83.00,1.69,91.71,120.00,40.32,95.60,2020-07-01T14:50:15.683661
1593611417825,1.00,1.00,23.30,60.00,26.90,89.00,27.10,83.00,1.69,91.71,120.00,40.87,95.60,2020-07-01T14:50:17.825789
1593611419967,1.00,1.00,23.30,60.00,26.80,89.00,27.10,83.00,1.81,91.71,120.00,40.32,95.60,2020-07-01T14:50:19.967754
1593611422109,1.00,1.00,23.30,60.00,26.80,89.00,27.10,83.00,1.81,91.71,120.00,40.32,94.75,2020-07-01T14:50:22.109807
1593611424251,1.00,1.00,23.30,60.00,26.80,89.00,27.10,83.00,1.81,91.71,120.00,41.43,94.75,2020-07-01T14:50:24.251734
1593611426389,1.00,1.00,23.30,60.00,26.80,89.00,27.10,83.00,1.63,91.71,120.00,41.43,93.91,2020-07-01T14:50:26.389191
1593611428532,1.00,1.00,23.30,60.00,26.80,89.00,27.10,83.00,1.81,91.71,120.00,41.43,93.91,2020-07-01T14:50:28.532374
1593611430674,1.00,1.00,23.30,60.00,26.90,89.00,27.10,83.00,1.75,91.71,120.00,41.43,93.91,2020-07-01T14:50:30.674211
1593611432816,1.00,1.00,23.30,60.00,26.80,89.00,27.10,83.00,1.81,91.71,120.00,40.87,93.91,2020-07-01T14:50:32.816291
1593611434958,1.00,1.00,23.30,60.00,26.80,89.00,27.10,83.00,1.63,91.71,120.00,41.43,93.06,2020-07-01T14:50:34.958387
1593611437096,1.00,1.00,23.30,60.00,26.80,89.00,27.10,83.00,1.63,91.71,120.00,40.87,93.06,2020-07-01T14:50:37.096811
1593611439237,1.00,1.00,23.30,60.00,26.80,89.00,27.10,83.00,1.75,91.71,120.00,41.43,93.06,2020-07-01T14:50:39.237610
1593611441379,1.00,1.00,23.20,60.00,26.80,89.00,27.10,83.00,1.72,91.71,120.00,40.87,92.22,2020-07-01T14:50:41.379595
1593611443522,1.00,1.00,23.20,60.00,26.80,89.00,27.10,83.00,1.72,91.71,120.00,41.43,92.22,2020-07-01T14:50:43.522995
1593611445664,1.00,1.00,23.30,60.00,26.80,89.00,27.10,83.00,1.55,91.71,120.00,41.43,92.22,2020-07-01T14:50:45.664704
1593611447802,1.00,1.00,23.20,60.00,26.80,89.00,27.10,83.00,1.55,91.71,120.00,40.87,91.38,2020-07-01T14:50:47.802638
1593611449944,1.00,1.00,23.20,60.00,26.80,89.00,27.10,83.00,1.78,91.71,120.00,41.43,91.38,2020-07-01T14:50:49.944382
1593611452086,1.00,1.00,23.20,60.00,26.80,89.00,27.10,83.00,1.72,91.71,120.00,40.87,91.38,2020-07-01T14:50:52.086382
1593611454228,1.00,1.00,23.20,60.00,26.80,89.00,27.10,83.00,1.66,91.71,120.00,42.00,90.53,2020-07-01T14:50:54.228496
1593611456370,1.00,1.00,23.20,60.00,26.80,89.00,27.10,83.00,1.60,95.17,120.00,42.00,89.69,2020-07-01T14:50:56.370370
1593611458513,1.00,1.00,23.20,60.00,26.80,89.00,27.10,83.00,1.72,91.71,120.00,42.00,88.84,2020-07-01T14:50:58.513756
1593611460655,1.00,1.00,23.10,60.00,26.80,89.00,27.10,83.00,1.66,95.17,120.00,42.00,88.84,2020-07-01T14:51:00.655676
1593611462797,1.00,1.00,23.20,60.00,26.80,89.00,27.10,83.00,1.91,91.71,120.00,42.00,88.84,2020-07-01T14:51:02.797688
1593611464934,1.00,1.00,23.20,60.00,26.80,89.00,27.10,83.00,1.84,91.71,120.00,42.00,88.00,2020-07-01T14:51:04.934844
1593611467077,1.00,1.00,23.10,60.00,26.80,89.00,27.10,83.00,1.78,95.17,120.00,41.43,88.00,2020-07-01T14:51:07.077182
1593611469219,1.00,1.00,23.20,61.00,26.80,89.00,27.10,83.00,1.78,91.71,120.00,42.00,87.15,2020-07-01T14:51:09.219285
1593611471362,1.00,1.00,23.10,60.00,26.80,89.00,27.10,83.00,1.66,95.17,120.00,42.00,87.15,2020-07-01T14:51:11.362576
1593611473504,1.00,1.00,23.10,61.00,26.80,89.00,27.10,83.00,1.78,95.17,120.00,41.43,87.15,2020-07-01T14:51:13.504369
1593611475641,1.00,1.00,23.10,60.00,26.80,89.00,27.10,83.00,1.78,91.71,120.00,41.43,86.31,2020-07-01T14:51:15.641181
1593611477783,1.00,1.00,23.20,61.00,26.80,89.00,27.10,83.00,1.84,95.17,120.00,42.00,85.46,2020-07-01T14:51:17.783300
1593611479925,1.00,1.00,23.10,60.00,26.80,89.00,27.10,83.00,1.55,95.17,120.00,41.43,84.62,2020-07-01T14:51:19.925661
1593611482068,1.00,1.00,23.20,61.00,26.80,89.00,27.10,83.00,1.60,95.17,120.00,42.00,84.62,2020-07-01T14:51:22.068116
1593611484210,1.00,1.00,23.10,61.00,26.80,89.00,27.10,83.00,1.69,95.17,120.00,42.00,83.78,2020-07-01T14:51:24.210488
1593611486346,1.00,1.00,23.10,61.00,26.80,89.00,27.10,83.00,1.63,95.17,120.00,41.43,83.78,2020-07-01T14:51:26.346511
1593611488489,1.00,1.00,23.10,61.00,26.80,89.00,27.10,83.00,1.69,95.17,120.00,42.00,83.78,2020-07-01T14:51:28.489924
1593611490631,1.00,1.00,23.10,61.00,26.80,89.00,27.10,83.00,1.75,95.17,120.00,42.00,82.93,2020-07-01T14:51:30.631905
1593611492773,1.00,1.00,23.10,61.00,26.80,89.00,27.10,83.00,1.81,95.17,120.00,41.43,82.93,2020-07-01T14:51:32.773966
1593611494916,1.00,1.00,23.10,60.00,26.80,89.00,27.10,83.00,1.75,95.17,120.00,42.00,82.09,2020-07-01T14:51:34.916157
1593611497054,1.00,1.00,23.20,61.00,26.80,89.00,27.10,83.00,1.69,95.17,120.00,42.00,82.09,2020-07-01T14:51:37.054538
1593611499196,1.00,1.00,23.10,61.00,26.80,89.00,27.10,83.00,1.87,95.17,120.00,42.00,81.24,2020-07-01T14:51:39.196684
1593611501338,1.00,1.00,23.10,60.00,26.80,89.00,27.10,83.00,1.72,95.17,120.00,42.59,80.40,2020-07-01T14:51:41.338722
1593611503480,1.00,1.00,23.10,60.00,26.80,89.00,27.10,83.00,1.78,95.17,120.00,42.00,80.40,2020-07-01T14:51:43.480633
1593611505622,1.00,1.00,23.10,60.00,26.80,89.00,27.10,83.00,1.84,95.17,120.00,42.00,79.55,2020-07-01T14:51:45.622693
1593611507761,1.00,1.00,23.10,60.00,26.80,89.00,27.10,83.00,1.78,95.17,120.00,42.59,79.55,2020-07-01T14:51:47.761156
1593611509903,1.00,1.00,23.10,60.00,26.80,89.00,27.10,83.00,1.60,95.17,120.00,42.59,78.71,2020-07-01T14:51:49.903317
1593611512044,1.00,1.00,23.10,60.00,26.80,89.00,27.10,83.00,1.66,95.17,120.00,42.59,77.86,2020-07-01T14:51:52.044901
1593611514186,1.00,1.00,23.10,60.00,26.80,89.00,27.10,83.00,1.72,95.17,120.00,42.59,77.86,2020-07-01T14:51:54.186978
1593611516329,1.00,1.00,23.10,60.00,26.80,89.00,27.10,83.00,1.84,95.17,120.00,42.59,77.86,2020-07-01T14:51:56.329042
1593611518467,1.00,1.00,23.10,60.00,26.80,89.00,27.10,83.00,1.58,95.17,120.00,42.00,77.02,2020-07-01T14:51:58.467402
1593611520609,1.00,1.00,23.10,60.00,26.80,89.00,27.10,82.00,1.58,95.17,120.00,42.59,76.18,2020-07-01T14:52:00.609032
1593611522751,1.00,1.00,23.10,61.00,26.80,89.00,27.10,82.00,1.75,95.17,120.00,42.59,76.18,2020-07-01T14:52:02.751774
1593611524894,1.00,1.00,23.10,61.00,26.80,89.00,27.10,82.00,1.69,95.17,120.00,42.59,75.33,2020-07-01T14:52:04.894140
1593611527035,1.00,1.00,23.10,61.00,26.80,89.00,27.10,82.00,1.75,95.17,120.00,42.00,75.33,2020-07-01T14:52:07.035548
1593611529173,1.00,1.00,23.10,61.00,26.80,89.00,27.10,82.00,1.69,95.17,120.00,42.00,74.49,2020-07-01T14:52:09.173971
1593611531316,1.00,1.00,23.10,61.00,26.80,89.00,27.10,83.00,1.75,95.17,120.00,42.00,74.49,2020-07-01T14:52:11.316185
1593611533458,1.00,1.00,23.10,61.00,26.80,89.00,27.10,83.00,1.75,95.17,120.00,42.00,73.64,2020-07-01T14:52:13.458188
1593611535600,1.00,1.00,23.00,61.00,26.80,89.00,27.10,82.00,1.75,95.17,120.00,42.59,72.80,2020-07-01T14:52:15.600147
1593611537737,1.00,1.00,23.00,61.00,26.80,89.00,27.10,82.00,1.75,95.17,120.00,42.59,72.80,2020-07-01T14:52:17.737260
1593611539879,1.00,1.00,23.00,61.00,26.80,88.00,27.10,82.00,1.82,95.17,120.00,42.59,71.95,2020-07-01T14:52:19.879790
1593611542021,1.00,1.00,23.00,61.00,26.80,89.00,27.10,82.00,1.75,95.17,120.00,42.59,71.11,2020-07-01T14:52:22.021553
1593611544163,1.00,1.00,23.10,61.00,26.80,89.00,27.10,82.00,1.69,99.05,120.00,43.19,71.11,2020-07-01T14:52:24.163472
1593611546304,1.00,1.00,23.10,61.00,26.80,89.00,27.10,82.00,1.75,99.05,120.00,43.19,70.27,2020-07-01T14:52:26.304784
1593611548446,1.00,1.00,23.10,61.00,26.80,89.00,27.10,82.00,1.63,198.87,120.00,42.59,69.42,2020-07-01T14:52:28.446999
1593611550586,1.00,1.00,23.10,61.00,26.80,89.00,27.20,82.00,1.84,95.17,0.00,43.19,68.58,2020-07-01T14:52:30.586934
1593611552724,1.00,1.00,23.10,61.00,26.80,88.00,27.10,82.00,1.84,99.05,0.00,42.59,67.73,2020-07-01T14:52:32.724338
1593611554865,1.00,1.00,23.10,61.00,26.80,89.00,27.10,82.00,1.84,99.05,0.00,42.59,67.73,2020-07-01T14:52:34.865825
1593611557004,1.00,1.00,23.10,61.00,26.80,88.00,27.10,82.00,1.88,99.05,0.00,42.59,66.89,2020-07-01T14:52:37.004833
1593611559140,1.00,1.00,23.10,61.00,26.80,88.00,27.10,82.00,1.84,99.05,0.00,42.00,66.04,2020-07-01T14:52:39.140959
1593611561281,1.00,1.00,23.10,61.00,26.80,88.00,27.10,82.00,1.91,99.05,0.00,42.00,65.20,2020-07-01T14:52:41.281452
1593611563422,1.00,1.00,23.10,61.00,26.80,88.00,27.10,82.00,1.91,95.17,0.00,42.59,65.20,2020-07-01T14:52:43.422676
1593611565559,1.00,1.00,23.10,61.00,26.80,88.00,27.10,82.00,1.91,95.17,0.00,42.59,65.20,2020-07-01T14:52:45.559406
1593611567698,1.00,1.00,23.10,61.00,26.80,88.00,27.10,82.00,1.97,95.17,0.00,42.00,64.35,2020-07-01T14:52:47.698703
1593611569840,1.00,1.00,23.10,61.00,26.80,88.00,27.10,82.00,1.97,95.17,0.00,42.00,63.51,2020-07-01T14:52:49.840569
1593611571978,1.00,1.00,23.10,61.00,26.80,88.00,27.10,81.00,1.91,95.17,0.00,42.00,62.67,2020-07-01T14:52:51.978315
1593611574117,1.00,1.00,23.10,61.00,26.80,88.00,27.10,81.00,1.78,95.17,0.00,42.00,62.67,2020-07-01T14:52:54.117635
1593611576259,1.00,1.00,23.10,61.00,26.80,88.00,27.10,81.00,1.91,95.17,0.00,41.43,62.67,2020-07-01T14:52:56.259087
1593611578397,1.00,1.00,23.10,61.00,26.80,87.00,27.10,81.00,1.91,95.17,0.00,40.87,61.82,2020-07-01T14:52:58.397048
1593611580535,1.00,1.00,23.10,61.00,26.80,87.00,27.10,80.00,1.97,95.17,0.00,40.87,61.82,2020-07-01T14:53:00.535358
1593611582674,1.00,1.00,23.10,61.00,26.80,87.00,27.10,80.00,2.17,91.71,0.00,40.87,61.82,2020-07-01T14:53:02.674082
1593611584815,1.00,1.00,23.10,61.00,26.80,87.00,27.10,80.00,1.91,91.71,0.00,40.87,60.98,2020-07-01T14:53:04.815349
1593611586952,1.00,1.00,23.10,60.00,26.80,86.00,27.10,79.00,1.84,91.71,0.00,40.87,60.98,2020-07-01T14:53:06.952450
