timestamp,f1,f2,t1,h1,t2,h2,t3,h4,af,t4,wm,t5,h3
1593604054.7886276,1.00,1.00,22.70,65.00,24.80,72.00,25.10,66.00,3.22,91.71,0.00,34.93,55.91
1593604056.9303527,1.00,1.00,22.70,65.00,24.80,72.00,25.10,66.00,3.40,91.71,0.00,34.49,55.07
1593604059.0688796,1.00,1.00,22.70,65.00,24.80,72.00,25.10,66.00,3.50,91.71,0.00,34.49,54.22
1593604061.210638,1.00,1.00,22.60,65.00,24.90,72.00,25.10,66.00,3.59,91.71,0.00,34.05,53.38
1593604063.3531806,1.00,1.00,22.70,65.00,24.80,72.00,25.10,66.00,3.13,88.60,0.00,33.63,52.53
1593604065.491845,1.00,1.00,22.70,65.00,24.80,72.00,25.10,65.00,3.22,88.60,120.00,34.05,52.53
1593604067.6340036,1.00,1.00,22.70,65.00,24.80,71.00,25.10,65.00,2.96,88.60,120.00,34.05,51.69
1593604069.775924,1.00,1.00,22.70,65.00,24.80,71.00,25.10,65.00,3.04,88.60,120.00,34.05,50.84
1593604071.9166434,1.00,1.00,22.60,65.00,24.80,71.00,25.10,65.00,3.31,88.60,120.00,34.05,50.84
1593604074.0553296,1.00,1.00,22.70,65.00,24.80,71.00,25.10,65.00,3.01,88.60,120.00,33.63,50.00
1593604076.1974277,1.00,1.00,22.70,65.00,24.80,71.00,25.00,65.00,3.31,85.78,120.00,33.63,49.16
1593604078.3396552,1.00,1.00,22.70,65.00,24.80,71.00,25.10,65.00,2.84,85.78,120.00,33.63,48.31
1593604080.4815452,1.00,1.00,22.60,65.00,24.80,71.00,25.10,65.00,2.92,85.78,120.00,33.63,48.31
1593604082.6237469,1.00,1.00,22.60,65.00,24.80,71.00,25.10,65.00,3.09,85.78,120.00,33.21,47.47
1593604084.7619147,1.00,1.00,22.60,65.00,24.80,71.00,25.10,65.00,3.18,85.78,120.00,33.63,46.62
1593604086.9034061,1.00,1.00,22.70,65.00,24.80,71.00,25.10,65.00,3.22,85.78,120.00,33.63,45.78
1593604089.0453305,1.00,1.00,22.60,65.00,24.70,71.00,25.10,65.00,3.13,85.78,120.00,33.63,45.78
1593604091.1872504,1.00,1.00,22.60,65.00,24.70,71.00,25.10,65.00,2.88,85.78,120.00,34.05,44.93
1593604093.330633,1.00,1.00,22.70,65.00,24.70,71.00,25.10,65.00,3.31,85.78,120.00,34.05,44.09
1593604095.4678805,1.00,1.00,22.70,65.00,24.70,71.00,25.00,65.00,2.83,85.78,120.00,34.05,44.09
1593604097.6104307,1.00,1.00,22.60,65.00,24.70,71.00,25.00,65.00,3.22,85.78,120.00,34.05,43.24
1593604099.7522328,1.00,1.00,22.70,65.00,24.70,71.00,25.10,65.00,3.50,85.78,120.00,34.05,42.40
1593604101.8943787,1.00,1.00,22.60,65.00,24.70,71.00,25.00,65.00,2.79,85.78,120.00,34.05,41.56
1593604104.036135,1.00,1.00,22.70,65.00,24.70,71.00,25.10,65.00,3.04,88.60,120.00,34.05,41.56
1593604106.1737204,1.00,1.00,22.70,65.00,24.70,71.00,25.00,65.00,3.22,85.78,120.00,34.05,40.71
1593604108.3161373,1.00,1.00,22.60,65.00,24.70,71.00,25.00,65.00,3.59,88.60,120.00,34.05,39.87
1593604110.4585295,1.00,1.00,22.70,65.00,24.70,71.00,25.00,65.00,2.88,85.78,120.00,34.49,39.02
1593604112.6004217,1.00,1.00,22.60,65.00,24.70,71.00,25.00,65.00,2.63,85.78,120.00,34.49,38.18
1593604114.7426016,1.00,1.00,22.60,65.00,24.70,71.00,25.00,65.00,3.04,85.78,120.00,35.37,37.33
1593604116.8799121,1.00,1.00,22.60,65.00,24.70,71.00,25.00,65.00,3.50,85.78,120.00,35.83,37.33
1593604119.022613,1.00,1.00,22.70,65.00,24.70,71.00,25.00,65.00,2.88,88.60,120.00,36.29,36.49
1593604121.1654904,1.00,1.00,22.70,65.00,24.70,71.00,25.00,66.00,3.22,88.60,120.00,36.29,35.64
1593604123.3070138,1.00,1.00,22.70,65.00,24.70,71.00,25.00,65.00,3.13,198.87,120.00,36.29,34.80
1593604125.445223,1.00,1.00,22.70,65.00,24.70,72.00,25.00,65.00,2.88,91.71,0.00,36.29,33.11
1593604127.5863552,1.00,1.00,22.70,65.00,24.70,71.00,25.00,66.00,3.50,88.60,0.00,36.29,33.11
1593604129.7264779,1.00,1.00,22.70,65.00,24.70,72.00,25.00,66.00,3.13,88.60,120.00,36.29,32.27
1593604131.8675003,1.00,1.00,22.70,65.00,24.70,71.00,25.00,66.00,2.96,88.60,120.00,36.29,32.27
1593604134.009398,1.00,1.00,22.60,65.00,24.70,71.00,25.00,66.00,3.31,88.60,120.00,36.29,30.58
1593604136.1512702,1.00,1.00,22.60,65.00,24.70,71.00,25.00,65.00,3.22,88.60,120.00,36.29,30.58
1593604138.2897243,1.00,1.00,22.60,65.00,24.70,72.00,25.00,65.00,3.13,88.60,120.00,36.29,29.73
1593604140.4307222,1.00,1.00,22.60,65.00,24.70,71.00,25.00,65.00,2.88,88.60,120.00,36.29,28.89
1593604142.5728102,1.00,1.00,22.70,65.00,24.70,71.00,25.00,65.00,2.88,88.60,120.00,36.29,28.05
1593604144.714807,1.00,1.00,22.70,65.00,24.70,71.00,25.00,65.00,3.31,88.60,120.00,36.29,27.20
1593604146.8567944,1.00,1.00,22.70,65.00,24.70,71.00,25.00,65.00,3.50,88.60,120.00,36.29,26.36
1593604148.9952848,1.00,1.00,22.70,65.00,24.70,71.00,25.00,66.00,3.22,88.60,120.00,36.29,25.51
1593604151.1377256,1.00,1.00,22.70,65.00,24.70,71.00,25.00,66.00,3.40,88.60,120.00,36.29,24.67
1593604153.280115,1.00,1.00,22.70,65.00,24.70,71.00,25.00,65.00,3.13,88.60,120.00,36.29,23.82
1593604155.4222655,1.00,1.00,22.70,65.00,24.70,71.00,25.00,65.00,3.13,91.71,120.00,36.29,23.82
1593604157.564265,1.00,1.00,22.70,65.00,24.70,71.00,25.00,65.00,2.96,91.71,120.00,36.77,22.98
1593604159.7019863,1.00,1.00,22.70,65.00,24.70,71.00,25.00,65.00,3.22,91.71,120.00,36.77,22.13
1593604161.8443968,1.00,1.00,22.60,65.00,24.70,71.00,25.00,65.00,2.96,91.71,120.00,36.77,21.29
1593604163.985802,1.00,1.00,22.70,65.00,24.70,71.00,25.00,66.00,3.31,99.05,120.00,36.77,21.29
1593604166.128208,1.00,1.00,22.60,65.00,24.70,71.00,25.00,66.00,3.50,95.17,120.00,36.77,20.45
1593604168.2705026,1.00,1.00,22.70,65.00,24.70,72.00,25.00,65.00,3.13,91.71,120.00,36.77,18.76
1593604170.408733,1.00,1.00,22.70,65.00,24.70,72.00,25.00,65.00,3.04,95.17,120.00,36.77,18.76
1593604172.5497422,1.00,1.00,22.70,65.00,24.70,71.00,25.00,65.00,2.88,91.71,120.00,37.25,17.91
1593604174.6928566,1.00,1.00,22.70,65.00,24.70,72.00,25.00,65.00,2.88,91.71,120.00,37.25,17.07
1593604176.834619,1.00,1.00,22.70,65.00,24.70,72.00,25.00,65.00,3.04,108.58,120.00,37.73,16.22
1593604178.9727755,1.00,1.00,22.70,65.00,24.70,72.00,25.00,65.00,3.17,95.17,0.00,37.25,15.38
1593604181.1138718,1.00,1.00,22.70,65.00,24.70,72.00,25.00,66.00,3.93,91.71,0.00,37.25,14.53
1593604183.2519467,1.00,1.00,22.70,65.00,24.70,72.00,25.00,66.00,3.26,91.71,0.00,37.25,13.69
1593604185.3902545,1.00,1.00,22.70,65.00,24.70,72.00,25.00,66.00,3.00,91.71,0.00,37.25,12.85
1593604187.52856,1.00,1.00,22.70,65.00,24.70,72.00,25.00,66.00,3.26,91.71,0.00,37.73,12.00
1593604189.6704261,1.00,1.00,22.70,65.00,24.70,71.00,25.00,66.00,3.35,91.71,0.00,37.73,12.00
1593604191.808617,1.00,1.00,22.70,65.00,24.70,72.00,25.00,66.00,3.63,95.17,0.00,37.25,11.16
1593604193.9468894,1.00,1.00,22.80,65.00,24.70,71.00,25.00,65.00,3.35,91.71,0.00,37.25,10.31
1593604196.0839214,1.00,1.00,22.80,65.00,24.70,71.00,25.00,65.00,3.54,91.71,0.00,37.25,9.47
1593604198.2223012,1.00,1.00,22.80,65.00,24.70,71.00,25.00,65.00,3.35,91.71,0.00,37.73,8.62
1593604200.3605185,1.00,1.00,22.80,65.00,24.70,71.00,25.00,65.00,3.44,91.71,0.00,37.25,7.78
1593604202.4977524,1.00,1.00,22.80,65.00,24.70,71.00,25.00,65.00,3.17,91.71,0.00,37.25,6.94
1593604204.6397805,1.00,1.00,22.80,65.00,24.70,71.00,25.00,65.00,3.00,91.71,0.00,36.77,6.94
1593604206.7777686,1.00,1.00,22.80,65.00,24.70,71.00,25.00,65.00,3.54,91.71,0.00,36.77,6.94
1593604208.9157662,1.00,1.00,22.80,65.00,24.70,70.00,25.00,65.00,3.17,91.71,0.00,36.29,6.09
1593604211.0537453,1.00,1.00,22.80,65.00,24.70,70.00,25.00,65.00,3.26,91.71,0.00,36.29,5.25
1593604213.191746,1.00,1.00,22.80,65.00,24.70,70.00,25.00,64.00,3.44,88.60,0.00,36.29,4.40
1593604215.3301225,1.00,1.00,22.70,65.00,24.70,70.00,25.00,64.00,3.31,88.60,120.00,36.29,4.40
1593604217.4721982,1.00,1.00,22.70,65.00,24.70,70.00,25.00,64.00,3.59,88.60,120.00,36.29,4.40
1593604219.6106982,1.00,1.00,22.70,65.00,24.70,70.00,25.00,64.00,2.96,88.60,120.00,36.29,3.56
1593604221.752682,1.00,1.00,22.70,65.00,24.70,70.00,25.00,64.00,2.88,88.60,120.00,36.29,3.56
1593604223.8945675,1.00,1.00,22.70,65.00,24.70,70.00,25.00,64.00,2.19,88.60,120.00,35.83,2.71
1593604226.1308894,1.00,1.00,22.70,65.00,24.70,69.00,25.00,64.00,2.88,88.60,120.00,35.83,1.87
1593604228.1750145,1.00,1.00,22.70,65.00,24.70,69.00,25.00,64.00,2.63,88.60,120.00,35.83,1.87
1593604230.3168201,1.00,1.00,22.70,65.00,24.70,69.00,25.00,64.00,3.31,88.60,120.00,35.83,1.02
1593604232.4549618,1.00,1.00,22.70,65.00,24.70,69.00,25.00,63.00,3.27,88.60,120.00,35.83,1.02
1593604234.5968022,1.00,1.00,22.70,65.00,24.70,69.00,25.00,63.00,2.79,85.78,120.00,36.29,0.18
